Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Profit Margin %,Is Profitable,Revenue Without Discount,Discount Given ($),Revenue Per Unit,Region Sales Contribution %,Category Sales Contribution %
5081,US-2014-133312,2014-11-26,2014-11-30,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,1,0.0,2.8296,2014,11,4,27.0,Yes,10.48,0.0,10.48,31.58,31.3
5082,US-2012-137533,2012-12-18,2012-12-18,Same Day,JK-15640,Jim Kriz,Home Office,United States,Cleveland,Ohio,44105,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,20.736,4,0.2,7.2576,2012,12,4,35.0,Yes,25.92,5.18,5.18,29.55,31.3
5083,CA-2013-155138,2013-09-09,2013-09-13,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4,0.2,8.3524,2013,9,3,23.75,Yes,43.96,8.79,8.79,17.05,36.4
5084,CA-2013-155138,2013-09-09,2013-09-13,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,64.704,3,0.2,23.4552,2013,9,3,36.25,Yes,80.88,16.18,21.57,17.05,31.3
5085,CA-2013-108350,2013-06-07,2013-06-10,Second Class,SC-20230,Scot Coram,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,105.52,4,0.0,48.5392,2013,6,2,46.0,Yes,105.52,0.0,26.38,29.55,31.3
5086,CA-2012-144302,2012-06-19,2012-06-23,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5.792,2,0.8,-9.5568,2012,6,2,-165.0,No,28.96,23.17,2.9,21.82,31.3
5087,CA-2012-109001,2012-03-05,2012-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,466.158,7,0.4,-93.2316,2012,3,1,-20.0,No,776.93,310.77,66.59,29.55,36.4
5088,CA-2012-109001,2012-03-05,2012-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.312,1,0.2,-1.289,2012,3,1,-12.5,No,12.89,2.58,10.31,29.55,36.4
5089,CA-2012-109001,2012-03-05,2012-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,2.556,3,0.7,-1.7892,2012,3,1,-70.0,No,8.52,5.96,0.85,29.55,31.3
5090,CA-2014-132738,2014-08-05,2014-08-08,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2,0.2,2.8884,2014,8,3,36.25,Yes,9.96,1.99,3.98,31.58,31.3
5091,CA-2014-132738,2014-08-05,2014-08-08,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,1,0.2,3.1842,2014,8,3,36.25,Yes,10.98,2.2,8.78,31.58,31.3
5092,CA-2014-156720,2014-12-31,2015-01-04,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Loveland,Colorado,80538,West,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,3.024,3,0.2,-0.6048,2014,12,4,-20.0,No,3.78,0.76,1.01,31.58,31.3
5093,CA-2012-119102,2012-05-23,2012-05-27,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.8915,2012,5,2,27.0,Yes,51.45,0.0,17.15,29.55,31.3
5094,US-2011-140452,2011-12-06,2011-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.016,4,0.8,-31.536,2011,12,4,-225.0,No,70.08,56.06,3.5,21.82,31.3
5095,US-2011-140452,2011-12-06,2011-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,214.95,5,0.5,-120.372,2011,12,4,-56.0,No,429.9,214.95,42.99,21.82,32.3
5096,US-2011-140452,2011-12-06,2011-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,4,0.2,-7.008,2011,12,4,-20.0,No,43.8,8.76,8.76,21.82,36.4
5097,US-2011-140452,2011-12-06,2011-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.776,3,0.6,-4.8492,2011,12,4,-45.0,No,26.94,16.16,3.59,21.82,32.3
5098,US-2011-140452,2011-12-06,2011-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,2,0.8,-8.05,2011,12,4,-175.0,No,23.0,18.4,2.3,21.82,31.3
5099,US-2011-140452,2011-12-06,2011-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524,2011,12,4,-23.75,No,43.96,8.79,17.58,21.82,31.3
5100,CA-2012-141936,2012-08-07,2012-08-12,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Bakersfield,California,93309,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.152,3,0.2,6.4638,2012,8,3,33.75,Yes,23.94,4.79,6.38,31.58,31.3
5101,CA-2011-158442,2011-03-17,2011-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336,2011,3,1,7.5,Yes,5.56,1.11,2.22,21.82,31.3
5102,CA-2011-158442,2011-03-17,2011-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.184,1,0.2,1.8792,2011,3,1,36.25,Yes,6.48,1.3,5.18,21.82,31.3
5103,CA-2011-158442,2011-03-17,2011-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,3,0.2,5.4432,2011,3,1,35.0,Yes,19.44,3.89,5.18,21.82,31.3
5104,CA-2012-167374,2012-03-26,2012-03-30,Second Class,GM-14500,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40.032,6,0.2,12.51,2012,3,1,31.25,Yes,50.04,10.01,6.67,29.55,31.3
5105,CA-2012-167374,2012-03-26,2012-03-30,Second Class,GM-14500,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",16.776,3,0.2,5.0328,2012,3,1,30.0,Yes,20.97,4.19,5.59,29.55,36.4
5106,CA-2011-116568,2011-12-14,2011-12-20,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Deltona,Florida,32725,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.304,4,0.2,13.9728,2011,12,4,7.5,Yes,232.88,46.58,46.58,17.05,32.3
5107,CA-2012-147102,2012-09-19,2012-09-26,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Columbus,Georgia,31907,South,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,66.36,4,0.0,23.226,2012,9,3,35.0,Yes,66.36,0.0,16.59,17.05,36.4
5108,CA-2014-132213,2014-04-26,2014-04-27,First Class,PN-18775,Parhena Norris,Home Office,United States,Nashville,Tennessee,37211,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.048,9,0.2,5.256,2014,4,2,12.5,Yes,52.56,10.51,4.67,17.05,31.3
5109,CA-2014-132213,2014-04-26,2014-04-27,First Class,PN-18775,Parhena Norris,Home Office,United States,Nashville,Tennessee,37211,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,67.92,5,0.2,6.792,2014,4,2,10.0,Yes,84.9,16.98,13.58,17.05,31.3
5110,CA-2011-138450,2011-10-18,2011-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6,0.2,19.692,2011,10,4,37.5,Yes,65.64,13.13,8.75,29.55,31.3
5111,CA-2011-138450,2011-10-18,2011-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",186.912,6,0.2,-35.046,2011,10,4,-18.75,No,233.64,46.73,31.15,29.55,31.3
5112,CA-2011-138450,2011-10-18,2011-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",10.048,4,0.2,3.14,2011,10,4,31.25,Yes,12.56,2.51,2.51,29.55,31.3
5113,CA-2012-153073,2012-11-13,2012-11-13,Same Day,HA-14905,Helen Abelman,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",17.496,9,0.6,-7.4358,2012,11,4,-42.5,No,43.74,26.24,1.94,21.82,32.3
5114,CA-2013-147970,2013-01-31,2013-02-02,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,3,0.2,5.4432,2013,1,1,35.0,Yes,19.44,3.89,5.18,21.82,31.3
5115,CA-2013-150658,2013-11-18,2013-11-23,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3,0.2,3.3675,2013,11,4,31.25,Yes,13.47,2.69,3.59,31.58,31.3
5116,CA-2014-125640,2014-07-26,2014-07-30,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004178,Office Supplies,Labels,Avery 491,3.304,1,0.2,1.0738,2014,7,3,32.5,Yes,4.13,0.83,3.3,29.55,31.3
5117,CA-2014-154137,2014-11-12,2014-11-18,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10009,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,35.48,1,0.0,0.0,2014,11,4,0.0,No,35.48,0.0,35.48,29.55,31.3
5118,CA-2012-127173,2012-09-26,2012-10-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",34.44,3,0.0,16.1868,2012,9,3,47.0,Yes,34.44,0.0,11.48,29.55,31.3
5119,CA-2012-127173,2012-09-26,2012-10-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,629.93,7,0.0,296.0671,2012,9,3,47.0,Yes,629.93,0.0,89.99,29.55,36.4
5120,CA-2012-127173,2012-09-26,2012-10-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,79.056,9,0.2,28.6578,2012,9,3,36.25,Yes,98.82,19.76,8.78,29.55,31.3
5121,CA-2011-149538,2011-04-04,2011-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,232.55,5,0.0,9.302,2011,4,2,4.0,Yes,232.55,0.0,46.51,17.05,31.3
5122,CA-2011-149538,2011-04-04,2011-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,0.0,42.9914,2011,4,2,43.0,Yes,99.98,0.0,49.99,17.05,36.4
5123,CA-2011-149538,2011-04-04,2011-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,3,0.0,9.3312,2011,4,2,48.0,Yes,19.44,0.0,6.48,17.05,31.3
5124,CA-2011-149538,2011-04-04,2011-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,2,0.0,6.3504,2011,4,2,49.0,Yes,12.96,0.0,6.48,17.05,31.3
5125,CA-2011-160766,2011-09-14,2011-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,464.292,9,0.4,-108.3348,2011,9,3,-23.33,No,773.82,309.53,51.59,29.55,32.3
5126,CA-2011-160766,2011-09-14,2011-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-EN-10001099,Office Supplies,Envelopes,Staples,68.46,7,0.0,31.4916,2011,9,3,46.0,Yes,68.46,0.0,9.78,29.55,31.3
5127,CA-2011-160766,2011-09-14,2011-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,2799.96,4,0.0,1371.9804,2011,9,3,49.0,Yes,2799.96,0.0,699.99,29.55,36.4
5128,CA-2011-160766,2011-09-14,2011-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3,2,0.0,198.429,2011,9,3,33.0,Yes,601.3,0.0,300.65,29.55,31.3
5129,CA-2011-160766,2011-09-14,2011-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,16.99,1,0.0,4.4174,2011,9,3,26.0,Yes,16.99,0.0,16.99,29.55,36.4
5130,CA-2011-160766,2011-09-14,2011-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,287.97,3,0.0,80.6316,2011,9,3,28.0,Yes,287.97,0.0,95.99,29.55,36.4
5131,CA-2011-160766,2011-09-14,2011-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,44.82,9,0.0,21.0654,2011,9,3,47.0,Yes,44.82,0.0,4.98,29.55,31.3
5132,CA-2014-146626,2014-12-30,2015-01-06,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,92804,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,101.12,8,0.0,37.4144,2014,12,4,37.0,Yes,101.12,0.0,12.64,31.58,32.3
5133,CA-2012-123330,2012-06-21,2012-06-27,Standard Class,EP-13915,Emily Phan,Consumer,United States,Deltona,Florida,32725,South,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,107.976,3,0.2,37.7916,2012,6,2,35.0,Yes,134.97,26.99,35.99,17.05,36.4
5134,CA-2014-155607,2014-11-27,2014-12-01,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10009,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,58.73,7,0.0,14.6825,2014,11,4,25.0,Yes,58.73,0.0,8.39,29.55,31.3
5135,CA-2014-155607,2014-11-27,2014-12-01,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10009,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,93.344,4,0.2,32.6704,2014,11,4,35.0,Yes,116.68,23.34,23.34,29.55,31.3
5136,CA-2013-151323,2013-10-24,2013-10-29,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,98103,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,5,0.0,8.184,2013,10,4,48.0,Yes,17.05,0.0,3.41,31.58,31.3
5137,CA-2012-146696,2012-12-14,2012-12-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Diego,California,92105,West,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,8.096,2,0.2,2.7324,2012,12,4,33.75,Yes,10.12,2.02,4.05,31.58,31.3
5138,CA-2013-128972,2013-11-14,2013-11-18,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,4,0.0,13.0548,2013,11,4,43.0,Yes,30.36,0.0,7.59,21.82,32.3
5139,CA-2014-128335,2014-09-30,2014-10-06,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,East,OFF-EN-10001539,Office Supplies,Envelopes,Staples,23.34,3,0.0,10.9698,2014,9,3,47.0,Yes,23.34,0.0,7.78,29.55,31.3
5140,CA-2014-128335,2014-09-30,2014-10-06,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,5,0.0,24.2285,2014,9,3,47.0,Yes,51.55,0.0,10.31,29.55,31.3
5141,CA-2012-154886,2012-11-08,2012-11-12,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,119.9,2,0.0,43.164,2012,11,4,36.0,Yes,119.9,0.0,59.95,31.58,36.4
5142,CA-2013-111213,2013-04-02,2013-04-06,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,6,0.1,292.776,2013,4,2,22.22,Yes,1463.88,146.39,219.58,29.55,32.3
5143,CA-2013-111213,2013-04-02,2013-04-06,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,OFF-SU-10000946,Office Supplies,Supplies,Staples,63.84,8,0.0,18.5136,2013,4,2,29.0,Yes,63.84,0.0,7.98,29.55,31.3
5144,CA-2013-111213,2013-04-02,2013-04-06,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,0.2,1.1225,2013,4,2,31.25,Yes,4.49,0.9,3.59,29.55,31.3
5145,CA-2014-161333,2014-02-03,2014-02-08,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,0.0,29.3284,2014,2,1,34.0,Yes,86.26,0.0,43.13,31.58,32.3
5146,CA-2014-161333,2014-02-03,2014-02-08,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4,0.0,38.9312,2014,2,1,28.0,Yes,139.04,0.0,34.76,31.58,31.3
5147,CA-2014-161333,2014-02-03,2014-02-08,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4,0.0,16.38,2014,2,1,35.0,Yes,46.8,0.0,11.7,31.58,31.3
5148,CA-2014-128734,2014-12-25,2015-01-01,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.544,4,0.2,1.9224,2014,12,4,22.5,Yes,10.68,2.14,2.14,31.58,32.3
5149,CA-2014-128734,2014-12-25,2015-01-01,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,842.376,3,0.2,105.297,2014,12,4,12.5,Yes,1052.97,210.59,280.79,31.58,32.3
5150,CA-2011-141796,2011-06-21,2011-06-21,Same Day,JG-15160,James Galang,Consumer,United States,Long Beach,New York,11561,East,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1214.85,3,0.0,352.3065,2011,6,2,29.0,Yes,1214.85,0.0,404.95,29.55,36.4
5151,CA-2014-125101,2014-03-07,2014-03-11,Second Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",67.78,2,0.0,16.945,2014,3,1,25.0,Yes,67.78,0.0,33.89,31.58,31.3
5152,CA-2014-169929,2014-09-26,2014-09-29,First Class,LS-17200,Luke Schmidt,Corporate,United States,Helena,Montana,59601,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,39.9,5,0.0,10.374,2014,9,3,26.0,Yes,39.9,0.0,7.98,31.58,31.3
5153,US-2011-121566,2011-06-30,2011-07-06,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,0.2,0.84,2011,6,2,31.25,Yes,3.36,0.67,2.69,29.55,31.3
5154,US-2011-121566,2011-06-30,2011-07-06,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011,East,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",6.6,3,0.0,2.904,2011,6,2,44.0,Yes,6.6,0.0,2.2,29.55,31.3
5155,US-2012-124219,2012-08-07,2012-08-08,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",28.4,4,0.0,13.064,2012,8,3,46.0,Yes,28.4,0.0,7.1,21.82,31.3
5156,US-2012-124219,2012-08-07,2012-08-08,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",212.94,3,0.0,34.0704,2012,8,3,16.0,Yes,212.94,0.0,70.98,21.82,32.3
5157,CA-2014-163006,2014-07-01,2014-07-05,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.584,2,0.2,125.198,2014,7,3,12.5,Yes,1251.98,250.4,500.79,21.82,36.4
5158,CA-2014-163006,2014-07-01,2014-07-05,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,569.058,3,0.3,-178.8468,2014,7,3,-31.43,No,812.94,243.88,189.69,21.82,32.3
